Year,Player,Pos,Age,Tm,PER,TS%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,BPM
2022,Danny Green,SF,34,PHI,9.5,0.561,6.5,6.5,2.2,2.5,12.1,12.3,1.9,-0.5
2022,Buddy Hield,SG,29,TOT,12.9,0.548,7.8,13.8,1.4,0.9,11.7,22.4,1.9,-1.2
2022,DeAndre Jordan,C,33,TOT,17.2,0.641,23.1,4.9,0.9,5,18.7,13.9,1.9,-1.4
2022,Trey Murphy III,SF,21,NOP,12.5,0.558,9.4,6.2,1.3,0.8,5.1,15.7,1.9,-1.2
2022,Cameron Payne,PG,27,PHO,13.8,0.5,7.3,30.7,1.5,1.2,14.1,24.6,1.9,0
2022,Anfernee Simons,SG,22,POR,15.3,0.583,4.9,22.2,0.9,0.4,11.9,24.8,1.9,-0.7
2022,Daniel Theis,C,29,TOT,13.2,0.595,12.7,6.3,1,2.9,12.5,16.2,1.9,-2.1
2022,Trendon Watford,SF,21,POR,15.8,0.59,12.6,14.6,1.4,3.2,12.5,17.6,1.9,-1.7
2022,Darius Bazley,PF,21,OKC,12.6,0.515,11.6,7.7,1.5,3.4,11.1,18.3,1.8,-1.8
2022,Bismack Biyombo,C,29,PHO,17.3,0.596,17.7,6.2,1.1,4.6,12.4,17.1,1.8,-1.3
2022,Stanley Johnson,PF,25,LAL,10.5,0.564,7.6,9.8,1.9,1.1,11,12.5,1.8,-2.7
2022,Zeke Nnaji,PF,21,DEN,13.5,0.629,11.8,3.4,1.1,1.7,9.7,14.9,1.8,-2.2
2022,Klay Thompson,SG,31,GSW,16.7,0.547,7.3,16.1,0.8,1.7,6.7,29.6,1.8,1.1
2022,Xavier Tillman Sr.,PF,23,MEM,15.1,0.51,12,11.6,3.3,1.9,12.1,16.4,1.8,0.7
2022,Kemba Walker,PG,31,NYK,13.9,0.537,6.3,22.2,1.4,0.7,10.7,20.8,1.8,0.4
2022,Kenrich Williams,SF,27,OKC,13.3,0.532,10.5,15.3,2,0.9,11.9,15.6,1.8,-0.3
2022,James Johnson,PF,34,BRK,10.3,0.513,9.8,14.5,1.2,2.6,12.7,13.7,1.7,-2.2
2022,Damian Lillard,PG,31,POR,18.5,0.55,6.2,34,0.8,1,11.6,29.3,1.7,1.3
2022,Nassir Little,SF,21,POR,13.5,0.575,11.9,7.4,1.1,3.3,10.1,15.8,1.7,-1.4
2022,Jalen McDaniels,SF,24,CHO,12.7,0.595,10.1,8.7,1.4,2.3,11.2,15.3,1.7,-2.3
2022,Shake Milton,SG,25,PHI,11.9,0.517,6.7,17.6,1.2,1.3,9.2,18.3,1.7,-2.2
2022,Russell Westbrook,PG,33,LAL,15,0.512,11.6,31.6,1.3,0.7,17.3,27.3,1.7,-1.6
2022,Cole Anthony,PG,21,ORL,13.5,0.519,8.9,28.9,1.1,0.8,14.2,25.1,1.6,-1.2
2022,Keita Bates-Diop,SF,26,SAS,12.4,0.578,12.7,5.7,1.4,1.2,13.4,14.8,1.6,-2.6
2022,Dillon Brooks,SF,26,MEM,15.5,0.515,6,15.4,1.9,0.8,8,28.8,1.6,-1.8
2022,DeMarcus Cousins,C,31,TOT,18.2,0.567,20.6,15.2,2.4,2.7,18.3,28.1,1.6,-1.6
2022,Andre Iguodala,SF,38,GSW,12.3,0.478,9.1,24.7,2.2,3.5,17.7,11.4,1.6,2.7
2022,Doug McDermott,PF,30,SAS,11.4,0.593,4.9,7.3,0.5,0.4,8.1,18.3,1.6,-2.5
2022,Kelly Olynyk,C,30,DET,16.7,0.561,12.5,23.3,2,2.2,15.1,21.5,1.6,1.6
2022,Davon Reed,SG,26,DEN,12.2,0.624,9,10.7,1.8,1.2,8.7,12.1,1.6,-0.3
2022,Lamar Stevens,PF,24,CLE,11.3,0.544,8.9,6.5,1.5,1.6,10.4,17.1,1.6,-2.9
2022,Tristan Thompson,PF,30,TOT,14.9,0.541,17.7,5.5,1.2,2,12.4,17.5,1.6,-3.1
2022,Aaron Holiday,PG,25,TOT,12.6,0.544,6.5,20.7,2,0.7,15.4,18.7,1.5,-1.7
2022,Jock Landale,C,26,SAS,16,0.597,12.3,10.6,0.8,2,12.3,18.1,1.5,-0.4
2022,Chimezie Metu,C,24,SAC,13.4,0.546,14.3,6.9,1.9,2.2,11.1,18.5,1.5,-1.5
2022,Raul Neto,PG,29,WAS,12.4,0.538,5.4,22.9,2,0.2,13.9,18.4,1.5,-2.9
2022,Nerlens Noel,C,27,NYK,11.8,0.581,13.5,5.7,2.7,5.4,21.5,7.3,1.5,0.3
2022,Jeremiah Robinson-Earl,C,21,OKC,11.7,0.526,13,6.7,1.3,1.3,10.1,15.4,1.5,-2.2
2022,Jericho Sims,PF,23,NYK,11.6,0.674,16.4,5.3,1,3.9,23.1,6.9,1.5,-1.7
2022,Bradley Beal,SG,28,WAS,17.5,0.539,7.3,30.8,1.2,0.9,13.6,30.8,1.4,0.8
2022,Troy Brown Jr.,SF,22,CHI,10.1,0.525,10.8,8.2,1.7,0.4,8.8,12.3,1.4,-1.8
2022,Luguentz Dort,SG,22,OKC,12.3,0.541,6.5,8.6,1.3,1,9.8,23.3,1.4,-2.3
2022,Derrick Favors,C,30,OKC,13.6,0.534,14.5,5.9,1.3,1.7,4.5,13.4,1.4,-2.1
2022,Bryn Forbes,SG,28,TOT,11.5,0.574,3.9,8.3,0.9,0.3,8.8,21.2,1.4,-2.9
2022,Enes Freedom,C,29,BOS,15,0.585,21,2.7,0.6,3.1,15.5,13.9,1.4,-1.4
2022,Anthony Gill,PF,29,WAS,14.7,0.682,10.2,8.3,0.5,2,12,14.4,1.4,-1.9
2022,Eric Gordon,SG,33,HOU,12.1,0.614,3.7,14.1,0.8,1,14.6,18.6,1.4,-2.3
2022,Quentin Grimes,SG,21,NYK,10.7,0.565,6.4,8.5,2,1.4,10.3,15.1,1.4,-0.3
2022,Rui Hachimura,PF,23,WAS,14.9,0.579,9.4,7.9,1.2,0.8,7.4,20.9,1.4,-1.4
2022,Justin Holiday,SF-SG,32,TOT,9.5,0.543,5.1,8.6,1.3,1.4,9.2,15.8,1.4,-2.2
2022,Isaiah Jackson,C,20,IND,20.5,0.607,15.4,2.9,2.3,8.4,14,22.5,1.4,-1.6
2022,Derrick Rose,PG,33,NYK,16.9,0.541,6.6,27.5,1.7,1.9,11.9,22.5,1.4,2.3
2022,Eric Bledsoe,PG,32,LAC,12.5,0.514,7.1,24.1,2.5,1.2,18.3,20.5,1.3,-0.8
2022,Tony Bradley,C,24,CHI,14.9,0.6,19.1,6.7,0.9,5.2,20,13.6,1.3,-1.8
2022,Trent Forrest,PG,23,UTA,10.9,0.554,7.1,18.6,1.9,0.7,21.4,12.8,1.3,-1
2022,Paul George,PF,31,LAC,18.6,0.538,10.5,28.1,3,1,15.2,33.7,1.3,3.7
2022,Romeo Langford,SG,22,TOT,9.2,0.52,7.6,3.7,1.4,1.9,7.1,12.9,1.3,-1.4
2022,T.J. McConnell,PG,29,IND,15.1,0.525,7.7,28.7,2.2,1.3,11.7,16.2,1.3,0.9
2022,Moses Moody,SG,19,GSW,10.5,0.573,7.2,5.3,0.6,1.6,6.1,15.2,1.3,-2.5
2022,David Nwaba,SF,29,HOU,15.3,0.567,13.6,8.5,2.2,2.9,9.3,15.8,1.3,-0.6
2022,Paul Reed,C,22,PHI,21.4,0.568,17,8.3,5.5,4.2,8.9,16.7,1.3,2.1
2022,Ricky Rubio,PG,31,CLE,14,0.488,8,34.6,2.5,0.6,16.5,24.9,1.3,0.2
2022,Avery Bradley,SG,31,LAL,7.8,0.55,5.2,4.5,1.8,0.6,9.6,12.1,1.2,-3.6
2022,Moses Brown,C,22,TOT,18.5,0.612,21.7,0.4,1,4.2,12.5,20.7,1.2,-3.3
2022,Jevon Carter,PG,26,TOT,9.6,0.531,6.6,14,1.3,1.4,11.5,14,1.2,-2.2
2022,Zach Collins,C,24,SAS,16.4,0.594,16,16.3,1.2,3.8,19.7,19.2,1.2,-0.2
2022,Gorgui Dieng,C,32,ATL,17.3,0.624,17.8,12.7,1.5,3.1,13.9,16.9,1.2,2.1
2022,Furkan Korkmaz,SG,24,PHI,10.2,0.502,6.9,13.1,1.2,0.6,8.6,17.6,1.2,-3.1
2022,Jeremy Lamb,SF-SG,29,TOT,13.3,0.521,9.1,12.3,1.6,2,8.6,19.7,1.2,-0.8
2022,Wesley Matthews,SG,35,MIL,6.9,0.536,4.9,4.6,1.1,0.8,7.2,10.7,1.2,-3.3
2022,Rodney McGruder,SG,30,DET,11.6,0.577,8,9.6,1.4,0.8,9.2,14.8,1.2,-1.4
2022,Austin Rivers,SG,29,DEN,7.2,0.546,4.3,8,1.7,0.4,12.8,12.6,1.2,-3.8
2022,Day'Ron Sharpe,PF,20,BRK,20.7,0.593,22.3,6.7,1.2,3.4,15.2,21.7,1.2,-2.8
2022,Lonnie Walker IV,SG,23,SAS,12.3,0.512,5.9,13.4,1.3,1,7.9,23.6,1.2,-2.5
2022,Aaron Wiggins,SG,23,OKC,10.3,0.556,7.6,8.5,1.2,0.8,12.6,15.3,1.2,-4.3
2022,Thomas Bryant,C,24,WAS,16.6,0.607,13.6,7.9,0.7,4.1,10.3,18.7,1.1,-1
2022,Talen Horton-Tucker,SG,21,LAL,11,0.503,6.9,14.9,1.9,1.7,12.1,19.2,1.1,-3.3
2022,De'Andre Hunter,SF,24,ATL,10.6,0.547,6.1,6.1,1.1,1.2,9.6,19.9,1.1,-3.9
2022,Sandro Mamukelashvili,PF,22,MIL,14.7,0.618,10.7,7.4,1.1,2.1,10.7,14.6,1.1,-0.3
2022,Cody Zeller,C,29,POR,17.2,0.627,19.3,9.4,1.1,1.7,14.6,15.9,1.1,-2.1
2022,Wayne Ellington,SG,34,LAL,9.9,0.593,5.1,5,1.4,0.5,7.3,13.8,1,-1.4
2022,Malachi Flynn,PG,23,TOR,11.7,0.488,6.4,18.5,1.9,0.7,6.3,16.5,1,-1.5
2022,Danuel House Jr.,SF,28,TOT,10.6,0.555,8.4,8.4,1.4,2.1,12.9,15.2,1,-1.1
2022,Nathan Knight,PF,24,MIN,18.7,0.603,17.1,11.9,1.2,2.9,13.6,20.7,1,-0.6
2022,Cam Reddish,SF,22,TOT,12.8,0.543,5.7,7,2.3,1.4,11.1,22.2,1,-1.3
2022,Nick Richards,C,24,CHO,15.9,0.689,12.4,4.9,1.2,5.4,18.1,15.4,1,-2.8
2022,Olivier Sarr,C,22,OKC,14,0.672,11.4,6.9,0.7,3.3,16.2,13.9,1,-4
2022,Tomáš Satoranský,SG-PG-SF,30,TOT,10.2,0.461,7.7,27,1.6,0.5,17.6,12.6,1,-3.7
2022,Thanasis Antetokounmpo,SF,29,MIL,12.5,0.577,11.3,6.5,1.6,2.4,14.9,15.7,0.9,-3.5
2022,Dāvis Bertāns,PF,29,TOT,9.4,0.531,8,5.5,1,1.3,6.1,17.3,0.9,-2.6
2022,Chris Duarte,SG,24,IND,12.3,0.537,8.2,10.9,1.8,0.6,11.8,21.1,0.9,-2.3
2022,Juancho Hernangómez,PF,26,TOT,11.5,0.542,12.2,6,1.6,2,11.7,13.4,0.9,-0.6
2022,Frank Kaminsky,C,28,PHO,21.3,0.635,12.1,10.1,2.1,3.4,6.3,19,0.9,4.9
2022,Saben Lee,PG,22,DET,13.8,0.499,7.8,26.2,2.9,1.8,14.7,17.3,0.9,-0.4
2022,Alex Len,C,28,SAC,13.1,0.577,14.1,10.6,1,3.5,17.4,17.1,0.9,-2.9
2022,Timothé Luwawu-Cabarrot,SF,26,ATL,9.3,0.556,6.6,7.7,1.3,0.8,8.9,14.3,0.9,-3.3
2022,Frank Ntilikina,SG,23,DAL,10.4,0.513,6.4,14.7,2,0.9,11.7,17.4,0.9,-1.9
2022,Patrick Williams,PF,20,CHI,12.7,0.637,9.2,4.8,1,1.8,11.8,14.2,0.9,-1.5
2022,D.J. Augustin,PG,34,TOT,9.7,0.61,4.2,16.8,0.9,0.1,18.9,14.3,0.8,-3.6
2022,Charles Bassey,C,21,PHI,21.5,0.66,20.6,6.5,1.5,9.1,13.3,16.1,0.8,1.7
2022,Sterling Brown,SG,26,DAL,8.4,0.495,13.2,7.5,1.1,1,12.5,13.2,0.8,-2.9
2022,Justin Champagnie,SF,20,TOR,13.6,0.571,13.9,5.4,1.4,1.4,10.1,12,0.8,-2
2022,Marquese Chriss,PF,24,DAL,14.8,0.518,16.5,7.7,1.9,3.1,10.3,21.5,0.8,-3.8
2022,Luka Garza,C,23,DET,15.6,0.535,13.9,8.3,1.1,1.4,9.4,21.1,0.8,-2.5
2022,Robin Lopez,C,33,ORL,13.7,0.57,10.9,14.4,0.2,2.7,16.5,18.9,0.8,-3.8
2022,Naji Marshall,SF,24,NOP,12.3,0.505,10.7,12.3,2.2,1,12.9,20.8,0.8,-3.2
2022,Ben McLemore,SG,28,POR,11.7,0.567,4.4,7.3,1.4,0.8,8.7,21.3,0.8,-3.2
2022,Svi Mykhailiuk,SF,24,TOR,9.6,0.509,7,8.8,1.8,0.5,11.3,16.9,0.8,-2.9
2022,Kevin Porter Jr.,PG,21,HOU,13.5,0.531,7.7,30.7,1.7,1,17.7,24.1,0.8,-1.6
2022,Lance Stephenson,PG-SG,31,TOT,13.6,0.536,8.7,30.2,1.4,0.4,16.7,22.6,0.8,-3.2
2022,Garrett Temple,SG,35,NOP,8.6,0.494,7.2,9.2,1.9,2,11.8,13.9,0.8,-2.5
2022,Cam Thomas,SG,20,BRK,11.7,0.519,7.5,9.7,1.4,0.6,9.1,22.1,0.8,-3.4
2022,Lindy Waters III,SG,24,OKC,13,0.562,8.1,8.1,2,1.6,5.8,17.5,0.8,-1.6
2022,Dylan Windler,SF,25,CLE,8.8,0.519,10.7,10,1.5,0.6,13.1,11.8,0.8,-1.7
2022,Justise Winslow,PF,25,TOT,13.1,0.479,14,16.1,2.2,2.9,14.6,18.9,0.8,-1.7
2022,Gary Clark,PF,27,NOP,11.4,0.547,13.2,6.4,1.7,1.8,9.8,11.6,0.7,0.1
2022,Donte DiVincenzo,SG,25,TOT,11.3,0.51,9.1,16.1,2.3,0.7,16.2,18.9,0.7,-2.3
2022,Wenyen Gabriel,PF,24,TOT,12.5,0.549,14.5,5.6,0.7,2.7,11.1,17.4,0.7,-5.9
2022,Brandon Goodwin,PG,26,CLE,11.8,0.501,7.4,26,2.5,0.2,17.4,18.2,0.7,-1.6
2022,Jalen Green,SG,19,HOU,12.5,0.547,5.8,13.1,1,0.8,11.3,23.7,0.7,-2.9
2022,Rodney Hood,PF-SF,29,TOT,7.2,0.493,5.8,6.9,1,0.8,6.2,10.7,0.7,-3.3
2022,Frank Jackson,PG,23,DET,10.6,0.53,4,7.6,1.1,0.7,6.7,20.9,0.7,-3.5
2022,Isaiah Livers,SF,23,DET,11.1,0.629,8,8,1.7,1.6,13.5,12.4,0.7,-1.5
2022,Brook Lopez,C,33,MIL,16,0.57,9.4,3,1.3,4.8,7.8,21.9,0.7,-1.3
2022,Greg Monroe,C,31,TOT,19.5,0.566,17.7,16.2,2,4.8,15.2,17.3,0.7,0.4
2022,Josh Okogie,SG,23,MIN,9,0.526,7.3,6.2,2.4,2.2,15.4,12.1,0.7,-2.7
2022,Rajon Rondo,PG,35,TOT,10.9,0.496,8.5,33.1,2.1,0.8,26.6,16,0.7,-1.7
2022,Yuta Watanabe,SF,27,TOR,11.5,0.524,11.2,6.6,1.2,3.5,10.9,16.8,0.7,-2
2022,Udoka Azubuike,C,22,UTA,17.6,0.743,19.9,0,0.3,5,18.2,14.7,0.6,-1.4
2022,Kessler Edwards,SF,21,BRK,8.3,0.516,9.5,4.1,1.4,2.2,13.2,13.8,0.6,-3.8
2022,Sam Hauser,SF,24,BOS,14.8,0.65,9.9,9.1,0.3,1.2,3.8,14.5,0.6,2.3
2022,Malcolm Hill,SF-SG,26,TOT,12.7,0.619,9.2,5,1.6,1.2,4.9,12.7,0.6,-1.6
2022,Jaylen Hoard,SF,22,OKC,18,0.536,18,11.6,1.2,1.9,7.7,18.7,0.6,-0.9
2022,Vit Krejci,SG,21,OKC,8.5,0.529,7.5,11.9,1.3,1.1,14.1,12.9,0.6,-5.3
2022,Jordan Nwora,SF,23,MIL,9.9,0.506,9.9,7,1,1.4,10.6,19.4,0.6,-4.1
2022,Matt Thomas,SG,27,CHI,9.9,0.564,6.1,5.8,0.9,0.6,5.3,14.5,0.6,-2.6
2022,Killian Tillie,C,23,MEM,7.6,0.452,6.8,5.9,2.4,2.9,9.1,12.8,0.6,-2.7
2022,Ish Wainright,PF,27,PHO,9.4,0.494,8.1,5.3,2.7,1.5,10.6,14.7,0.6,-2
2022,Lou Williams,PG,35,ATL,12.1,0.5,6,18.6,1.7,0.3,10.8,21.7,0.6,-3.4
2022,Ignas Brazdeikis,SF,23,ORL,10.2,0.52,7.1,10.7,0.9,0.5,7.8,17.7,0.5,-4.3
2022,Devontae Cacok,PF,25,SAS,20.2,0.675,18.2,6.9,3.2,4.9,8.1,12.9,0.5,4.2
2022,Tyler Cook,PF,24,CHI,13,0.643,14.9,2,1,1.7,11.8,13,0.5,-4.1
2022,Ed Davis,C,32,CLE,9.3,0.632,17.6,4.5,0.7,4,18.4,6,0.5,-1.8
2022,Terence Davis,SG,24,SAC,14.6,0.543,9.5,11.9,2.2,1.8,10.3,25.6,0.5,-0.9
2022,Usman Garuba,PF,19,HOU,12.9,0.51,19.1,9.6,2,4.1,11.3,9.4,0.5,-0.9
2022,Maurice Harkless,SF,28,SAC,7.7,0.561,7.1,3.6,1.6,2.4,13.8,11.2,0.5,-3.3
2022,Joe Harris,SF,30,BRK,9.6,0.624,7.2,4.5,0.8,0.4,11.2,14.5,0.5,-1.4
2022,Killian Hayes,PG,20,DET,9.3,0.461,6.9,24.6,2.3,1.9,18.4,15.7,0.5,-3.5
2022,Ty Jerome,SG,24,OKC,11.3,0.488,5,21.3,1.8,0.6,9.6,20.8,0.5,-2.3
2022,Paul Millsap,C,36,TOT,10.8,0.458,16.6,10.4,1.3,3.1,13.1,16.7,0.5,-3.5
2022,KZ Okpala,PF,22,MIA,10.4,0.521,9.5,8.3,0.8,3,6.3,14.4,0.5,-2.8
2022,Ish Smith,PG,33,TOT,12.5,0.465,6.8,31.5,2,1.8,15,20.1,0.5,-2.9
2022,Justin Anderson,SF,28,TOT,10.4,0.493,8.1,14.2,1.2,1.7,7.2,15.1,0.4,-3.2
2022,Dalano Banton,PG,22,TOR,10,0.463,9.7,19.8,2,1.4,19.3,16.9,0.4,-3.1
2022,Brandon Boston Jr.,SG,20,LAC,11.2,0.481,7.7,10.1,1.7,1.5,8,22.4,0.4,-3.3
2022,Greg Brown III,SF,20,POR,11,0.515,11.6,8.1,2,3.7,14.1,17.2,0.4,-4.7
2022,Jared Butler,SG,21,UTA,12.1,0.509,6.8,26,2.3,2,17.3,23.1,0.4,-1.6
2022,Vlatko Čančar,PF,24,DEN,12.7,0.657,9.8,13.2,0.6,1.5,16,14,0.4,-1.7
2022,Goran Dragić,PG,35,TOT,10,0.474,7.1,22.9,1.9,0.7,17,17.2,0.4,-3.3
2022,CJ Elleby,SF,21,POR,9.2,0.491,10.6,10.6,1.5,1.6,14,14.8,0.4,-5.3
2022,Bruno Fernando,C,23,TOT,21.2,0.671,19.8,7.5,0.3,6.5,17.6,22.4,0.4,-0.1
2022,Markelle Fultz,PG,23,ORL,17.7,0.517,7.2,48.9,2.7,1.3,17.5,27.5,0.4,0.2
2022,Josh Giddey,SF,19,OKC,13.3,0.478,12.7,32.3,1.5,1.1,19.5,22.2,0.4,-0.9
2022,Jared Harper,PG,24,NOP,36.9,0.666,2.6,64.1,4.6,2.2,6.7,29.7,0.4,17.3
2022,Reggie Jackson,SG,31,LAC,12.1,0.488,6.1,24.6,1.2,0.5,11.8,27.6,0.4,-3
2022,Isaiah Joe,SG,22,PHI,7.7,0.519,5.1,8.1,1.1,0.4,9.1,15.5,0.4,-4.6
2022,Luke Kornet,C,26,TOT,16.6,0.506,15.2,12.4,1.4,2.6,0,12.7,0.4,-0.5
2022,Aaron Nesmith,SF,22,BOS,7.3,0.507,8.4,5.4,1.7,0.8,13.8,17.2,0.4,-4.3
2022,Victor Oladipo,SG,29,MIA,16.8,0.608,7.5,26.3,1.4,0.6,16.4,25.1,0.4,1.3
2022,Theo Pinson,SF,26,DAL,11.9,0.553,7.9,15.9,1.7,1.2,10.3,14.7,0.4,-0.5
2022,Aleksej Pokusevski,PF,20,OKC,12,0.485,13.3,16.5,1.5,2.9,16.4,20,0.4,-2.6
2022,Dennis Smith Jr.,PG,24,POR,13.2,0.474,7.6,30.5,3.4,1.9,19,18.2,0.4,-1.7
2022,Tony Snell,SG,30,TOT,6.3,0.541,6.9,4.7,1,1.1,9.9,10.1,0.4,-4.2
2022,Rayjon Tucker,SG,24,TOT,17.7,0.869,6.1,18.1,2.7,0,7.6,7.9,0.4,3.5
2022,D.J. Wilson,PF,25,TOR,27.9,0.773,16.1,14.6,4.6,1.8,9.3,17,0.4,5
2022,Santi Aldama,PF,21,MEM,10.2,0.452,12.6,7.7,0.8,2.5,9.9,18.4,0.3,-5.7
2022,Josh Christopher,SG,20,HOU,12.2,0.534,7.7,17.3,2.3,0.9,17.2,21.1,0.3,-3.5
2022,Mamadi Diakite,PF,25,OKC,11.6,0.54,16.1,1.6,1.3,4.5,11.9,13.5,0.3,-5
2022,PJ Dozier,SG,25,DEN,8.7,0.463,10.3,11.3,1.6,1.6,11,15.2,0.3,-2
2022,David Duke Jr.,PG,22,BRK,10,0.444,10.7,6.6,2,1.8,7.1,15.9,0.3,-3.9
2022,Hassani Gravett,PG,25,ORL,10.1,0.629,6.5,17,1.4,0.5,18.5,12.3,0.3,-2.3
2022,Markus Howard,SG,22,DEN,16.1,0.567,3.8,6.2,2.5,0,5.9,29.4,0.3,-1.2
2022,Théo Maledon,PG,20,OKC,10.6,0.5,7.4,18.5,1.7,1.1,15.3,20.3,0.3,-4.4
2022,Skylar Mays,SG,24,ATL,11.7,0.589,6.2,10.8,1.6,0,12.8,15.5,0.3,-2
2022,Xavier Moon,SG,27,LAC,16.2,0.545,5.4,27,2.5,1.9,10.1,19,0.3,-0.1
2022,Markieff Morris,PF,32,MIA,10.9,0.547,8.6,12.1,1,0.4,14.5,20.6,0.3,-1.9
2022,Jabari Parker,PF,26,BOS,14.8,0.632,13.5,7.9,1.8,0.8,16,19.6,0.3,0.7
2022,Terrence Ross,SG,30,ORL,10,0.515,5.9,12.5,0.9,0.8,10.9,20.5,0.3,-3.7
2022,Admiral Schofield,SF,24,ORL,7.5,0.538,10,7.9,0.4,1,13.4,14.5,0.3,-5.4
2022,Chris Silva,PF,25,TOT,11.6,0.641,22.4,10.6,0,1.2,28.3,13.8,0.3,-4.9
2022,JT Thor,PF,19,CHO,9.7,0.525,8.7,9.2,1.5,4,13.6,12,0.3,-3
2022,Trevor Ariza,SF,36,LAL,7,0.449,9.5,7.5,1.3,1.2,9.3,11,0.2,-3.4
2022,Armoni Brooks,SG-PG,23,TOT,8.4,0.483,6.7,10.4,1.6,1.2,8.3,16.4,0.2,-3.9
2022,Willie Cauley-Stein,C,28,TOT,8.3,0.474,12.2,7.5,1.7,1.5,16.3,10.6,0.2,-3
2022,Kris Dunn,PG,27,POR,12.5,0.482,8,35.1,3.3,0.9,22.5,18.3,0.2,-5.4
2022,Mason Jones,SG,23,LAL,17.8,0.625,10.5,10.9,1.9,0,4.4,19,0.2,-0.9
2022,Braxton Key,SF,24,TOT,13.7,0.508,13.7,8.9,2.5,5,12.4,19.4,0.2,-3.3
2022,Kevin Knox,SF,22,TOT,10.9,0.491,10.7,6.5,0.9,0.8,6.9,20,0.2,-4.1
2022,Miles McBride,PG,21,NYK,6.1,0.393,6.1,15.9,1.9,0.3,4.2,13.9,0.2,-4.5
2022,Semi Ojeleye,PF,27,TOT,6.7,0.438,9.7,2.9,0.8,1.4,7.5,12.8,0.2,-5.7
2022,Cameron Oliver,SF,25,ATL,21.4,0.705,7.6,11.1,1.1,2.1,0,16.6,0.2,1.7
2022,Reggie Perry,PF,21,TOT,15.6,0.537,13.8,11.1,2.4,3.2,11.4,22.4,0.2,-4.1
2022,Isaiah Thomas,PG,32,TOT,12,0.516,4.6,15.7,1,1.4,7.8,24.8,0.2,-4.5
2022,Denzel Valentine,SG,28,TOT,8.1,0.523,10.4,7,1.8,0,15.4,15.5,0.2,-2.7
2022,Quinndary Weatherspoon,SG,25,GSW,12,0.647,10.5,10.1,0.7,1.3,11.5,15.7,0.2,-4.4
2022,Lindell Wigginton,PG,23,MIL,10.2,0.524,6.7,15.7,1.2,0.5,13.6,19,0.2,-5
2022,Nickeil Alexander-Walker,SG,23,TOT,10.5,0.475,7.1,16.1,1.5,1.5,11.3,24.1,0.1,-2.9
2022,Ryan Arcidiacono,PG,27,NYK,6.1,0.667,5.7,7.5,0.7,0,20,8.6,0.1,-4.6
2022,Kent Bazemore,SF,32,LAL,6,0.451,6.8,8.1,2.2,1.5,12.5,13.2,0.1,-4.3
2022,Bol Bol,PF,22,DEN,13.5,0.565,13.8,9.1,0.6,2.2,12,18,0.1,-1
2022,Isaac Bonga,SF,22,TOR,8.7,0.363,5.5,7.3,5.8,2.8,10.8,11.5,0.1,-0.4
2022,Devin Cannady,PG,25,ORL,8.6,0.531,2.2,10,1.7,1.9,9.6,15.5,0.1,-3.2
2022,Vernon Carey Jr.,C,20,TOT,15.8,0.534,14.8,0,2.2,1.9,13.8,21.6,0.1,-7.5
2022,Jarrett Culver,SG,22,MEM,8.7,0.433,7.4,13,2.8,1.3,11.8,20.6,0.1,-5.4
2022,Gabriel Deck,PF,26,OKC,11.5,0.643,5.5,13.7,0.9,0,12.5,12.3,0.1,-2.5
2022,Cheick Diallo,C,25,DET,12.3,0.517,20.9,0,1.6,0,8.6,16.1,0.1,-7.5
2022,Devon Dotson,PG,22,CHI,9.8,0.538,6,23.9,0.6,0,15.6,16.6,0.1,-4.9
2022,Sekou Doumbouya,PF,21,LAL,40.7,0.717,20.2,0,9,11.1,17,31.6,0.1,18.8
2022,James Ennis III,SF,31,TOT,17.7,0.553,11.6,7.4,1.7,3.1,7.1,22,0.1,-1.1
2022,Tacko Fall,C,26,CLE,11.3,0.398,21.6,4.6,0,9.1,16.6,13.6,0.1,-3.4
2022,Malik Fitts,PF,24,TOT,10.7,0.553,14.7,12.7,0,0,9.5,14.6,0.1,-1.1
2022,Marcus Garrett,SG,23,MIA,4.7,0.28,10.2,7,2,2.5,7.9,8.8,0.1,-5.4
2022,Freddie Gillespie,PF,24,ORL,9.5,0.419,16,5.9,1.2,6.9,16.6,10.9,0.1,-4.6
2022,Kyle Guy,SG,24,MIA,9.5,0.526,5.2,13.5,1.9,0.6,15.6,19.9,0.1,-3.4
2022,Udonis Haslem,C,41,MIA,8.6,0.495,17.1,7.4,0.6,1.3,13.4,20,0.1,-7.1
2022,Haywood Highsmith,SF,25,MIA,7,0.446,9,5.1,0.6,1.9,5.9,14,0.1,-4.6
2022,Wes Iwundu,SF,27,ATL,7.1,0.557,8.7,0,0.6,0,4.8,11.1,0.1,-6.8
2022,Alize Johnson,PF,25,TOT,10.7,0.463,20.4,7.1,1.5,0,21.3,14.8,0.1,-5.5
2022,B.J. Johnson,SF,26,ORL,12.1,0.52,12.2,0,0,1.4,0,16.7,0.1,-4.7
2022,Tyler Johnson,PG,29,TOT,7.1,0.425,7.1,9.5,1.6,2.8,9.1,10.5,0.1,-3
2022,Jemerrio Jones,SF,26,LAL,14.8,0.667,10.8,0,3.2,0,0,8.6,0.1,-1
2022,Brandon Knight,PG,30,DAL,13,0.561,6.8,18.6,0.8,0,12.3,22.5,0.1,-4.6
2022,Jake Layman,SF,27,MIN,9,0.5,8.4,5.3,1.4,2.1,11,16.4,0.1,-3.9
